id;alpha;jobs_count;single;small;example_number;blocks;series_name;energy;jobs;lower_bound;solution;permutation;iteration_solution_found;time_solution_found;total_ga_time;iterations_count;population_size;elites_count;random_initial_population_probability;best_random_population_size;selection_type;crossover_probability;crossover_type;mutation_probability;mutation_type;mutation_window;lambda;include_zero
11;1.5;50;0.5;0.5;10;0;11;100000;[[1, 350], [1, 60], [1, 20], [1, 50], [1, 100], [1, 40], [2, 30], [2, 650], [2, 90], [1, 50], [1, 90], [2, 425], [2, 80], [1, 650], [2, 200], [2, 575], [1, 90], [2, 200], [1, 875], [2, 875], [2, 20], [1, 50], [2, 60], [2, 800], [1, 50], [1, 875], [2, 350], [2, 70], [1, 500], [2, 425], [1, 100], [2, 500], [2, 575], [1, 800], [1, 725], [1, 350], [1, 350], [2, 90], [1, 90], [1, 70], [2, 60], [1, 50], [1, 875], [1, 70], [1, 500], [2, 40], [2, 350], [1, 50], [1, 575], [2, 875]];5759.68463271097;5885.763894632381;[21, 44, 31, 42, 4, 3, 48, 6, 22, 25, 7, 46, 5, 11, 2, 10, 39, 13, 40, 23, 41, 28, 9, 38, 36, 29, 17, 37, 1, 18, 15, 47, 27, 35, 45, 49, 14, 19, 43, 34, 26, 12, 30, 32, 16, 33, 8, 24, 20, 50];10832;184;258;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
12;1.5;50;0.5;0.5;11;0;11;100000;[[1, 350], [1, 575], [2, 100], [1, 725], [1, 425], [2, 10], [2, 425], [1, 90], [1, 800], [2, 90], [1, 50], [2, 60], [1, 70], [1, 50], [2, 50], [2, 30], [1, 575], [2, 350], [1, 650], [1, 800], [1, 650], [2, 350], [2, 40], [1, 60], [2, 10], [2, 90], [1, 100], [1, 725], [2, 425], [2, 650], [1, 40], [1, 90], [2, 40], [1, 90], [2, 800], [1, 90], [2, 350], [2, 800], [1, 10], [2, 200], [1, 60], [1, 90], [2, 50], [2, 425], [2, 80], [2, 875], [1, 30], [2, 100], [1, 275], [1, 500]];4086.7809211201643;4179.513625341636;[25, 6, 39, 32, 11, 42, 41, 24, 47, 14, 13, 16, 36, 34, 31, 33, 23, 43, 15, 27, 8, 12, 45, 10, 26, 48, 3, 40, 50, 5, 1, 21, 49, 2, 19, 20, 17, 4, 28, 9, 18, 22, 37, 44, 29, 7, 30, 38, 35, 46];3649;66;261;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
13;1.5;50;0.5;0.5;12;0;11;100000;[[2, 20], [2, 100], [2, 40], [1, 20], [1, 90], [2, 30], [1, 500], [1, 200], [1, 60], [2, 650], [2, 575], [1, 40], [1, 275], [2, 575], [1, 650], [2, 800], [1, 200], [2, 425], [1, 575], [1, 425], [2, 800], [2, 425], [1, 100], [2, 575], [2, 500], [1, 875], [2, 575], [2, 40], [2, 650], [2, 575], [2, 275], [1, 500], [2, 275], [2, 20], [1, 275], [2, 60], [1, 575], [2, 725], [1, 20], [1, 275], [1, 70], [2, 70], [2, 500], [1, 350], [1, 100], [2, 500], [1, 80], [1, 875], [1, 725], [2, 70]];11230.320688040789;11372.478447493866;[41, 39, 1, 12, 34, 45, 4, 6, 28, 3, 36, 42, 5, 50, 2, 8, 13, 44, 47, 23, 9, 17, 40, 35, 20, 33, 31, 32, 19, 7, 49, 37, 48, 15, 26, 22, 18, 46, 43, 25, 30, 24, 11, 27, 14, 10, 29, 38, 21, 16];12795;228;272;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
14;1.5;50;0.5;0.5;13;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8480.358461586833;[16, 31, 5, 50, 44, 15, 37, 39, 43, 29, 33, 8, 19, 28, 49, 21, 42, 9, 48, 24, 46, 3, 30, 14, 1, 36, 35, 32, 40, 45, 38, 10, 4, 12, 27, 47, 41, 2, 34, 26, 17, 25, 7, 18, 11, 6, 23, 20, 13, 22];12693;235;285;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
15;1.5;50;0.5;0.5;14;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2791.6566216847373;[26, 35, 6, 22, 49, 31, 3, 13, 23, 25, 42, 37, 19, 1, 44, 14, 43, 18, 12, 32, 20, 17, 8, 41, 4, 30, 16, 2, 10, 33, 47, 27, 36, 15, 5, 7, 28, 21, 48, 50, 40, 34, 38, 39, 24, 46, 45, 29, 11, 9];6196;98;246;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
16;1.5;50;0.5;0.5;15;0;11;100000;[[2, 800], [1, 30], [2, 350], [2, 80], [1, 90], [2, 20], [2, 875], [1, 650], [2, 70], [1, 425], [2, 875], [1, 20], [1, 100], [1, 100], [1, 350], [2, 425], [2, 60], [2, 50], [2, 575], [1, 20], [2, 350], [2, 350], [2, 350], [1, 80], [2, 10], [2, 90], [1, 875], [2, 650], [2, 575], [1, 60], [1, 650], [1, 425], [2, 875], [2, 500], [2, 425], [1, 10], [1, 10], [1, 275], [1, 725], [1, 725], [1, 60], [2, 800], [1, 500], [1, 200], [2, 350], [2, 500], [1, 875], [2, 80], [2, 650], [1, 575]];13143.99251429357;13359.375340930968;[25, 14, 2, 6, 18, 38, 20, 24, 36, 37, 12, 30, 5, 13, 17, 9, 48, 4, 41, 26, 15, 10, 32, 50, 44, 47, 31, 8, 43, 40, 39, 27, 45, 3, 23, 22, 21, 16, 35, 46, 34, 19, 29, 49, 28, 1, 42, 33, 7, 11];8183;159;276;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
17;1.5;50;0.5;0.5;16;0;11;100000;[[2, 575], [2, 10], [1, 575], [2, 30], [2, 275], [2, 425], [1, 10], [2, 200], [1, 650], [1, 500], [1, 40], [1, 10], [1, 650], [1, 425], [2, 425], [2, 100], [1, 875], [1, 30], [2, 70], [1, 100], [2, 100], [2, 10], [1, 40], [1, 10], [1, 200], [1, 425], [1, 275], [1, 70], [2, 80], [1, 20], [2, 875], [2, 80], [2, 275], [1, 90], [2, 350], [2, 425], [1, 10], [1, 90], [1, 875], [1, 100], [1, 200], [1, 800], [2, 200], [2, 575], [1, 875], [1, 100], [2, 80], [1, 90], [1, 425], [1, 875]];3751.778809703108;3872.739904181361;[23, 37, 2, 22, 38, 18, 11, 4, 20, 30, 27, 34, 24, 46, 40, 28, 12, 19, 29, 47, 32, 16, 21, 25, 7, 48, 41, 14, 26, 43, 8, 33, 5, 49, 9, 10, 3, 42, 13, 35, 17, 39, 45, 50, 36, 15, 6, 44, 1, 31];14319;235;247;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
18;1.5;50;0.5;0.5;17;0;11;100000;[[1, 10], [2, 425], [2, 20], [2, 500], [2, 90], [2, 70], [1, 275], [1, 100], [1, 100], [1, 80], [1, 100], [2, 500], [1, 80], [2, 20], [1, 80], [1, 100], [1, 875], [2, 10], [2, 10], [1, 50], [1, 60], [2, 100], [2, 275], [2, 275], [1, 350], [2, 875], [1, 650], [1, 90], [1, 200], [2, 100], [2, 275], [1, 50], [1, 20], [1, 875], [2, 350], [1, 100], [1, 575], [1, 40], [1, 725], [1, 10], [2, 875], [2, 575], [1, 500], [2, 200], [2, 40], [2, 10], [1, 200], [2, 500], [1, 650], [1, 30]];3020.2834003219937;3093.8767729532424;[46, 19, 18, 14, 3, 45, 15, 50, 20, 33, 21, 38, 13, 28, 1, 29, 32, 11, 36, 10, 8, 9, 47, 40, 16, 7, 6, 5, 22, 30, 44, 43, 37, 27, 25, 23, 31, 24, 35, 49, 39, 34, 17, 2, 4, 12, 48, 42, 26, 41];10327;171;261;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
19;1.5;50;0.5;0.5;18;0;11;100000;[[1, 500], [1, 875], [1, 500], [2, 10], [2, 60], [1, 10], [2, 425], [2, 800], [2, 50], [2, 275], [1, 650], [2, 90], [1, 350], [2, 500], [2, 70], [1, 200], [2, 200], [1, 30], [2, 875], [2, 70], [2, 650], [1, 800], [2, 650], [2, 10], [1, 275], [1, 500], [2, 30], [2, 725], [1, 200], [2, 100], [1, 350], [2, 650], [2, 425], [1, 200], [1, 80], [1, 50], [1, 725], [1, 275], [2, 200], [1, 90], [2, 500], [1, 275], [2, 60], [2, 100], [1, 275], [1, 20], [1, 275], [1, 575], [1, 50], [2, 40]];6096.986002207948;6212.801916091593;[46, 6, 24, 4, 18, 35, 49, 27, 50, 9, 5, 43, 15, 20, 12, 44, 30, 25, 29, 36, 40, 38, 34, 47, 42, 16, 31, 17, 39, 13, 3, 1, 45, 48, 26, 10, 37, 11, 2, 22, 33, 7, 41, 14, 21, 32, 23, 28, 8, 19];8001;143;273;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
20;1.5;50;0.5;0.5;19;0;11;100000;[[2, 70], [1, 10], [1, 100], [1, 575], [1, 90], [1, 60], [2, 50], [2, 90], [1, 90], [2, 275], [1, 650], [2, 500], [2, 50], [1, 90], [1, 10], [2, 10], [2, 275], [1, 650], [2, 350], [1, 40], [1, 500], [1, 80], [2, 90], [1, 30], [1, 875], [2, 800], [2, 650], [1, 350], [1, 275], [1, 40], [2, 20], [2, 350], [1, 30], [1, 575], [1, 60], [1, 575], [2, 800], [2, 275], [2, 90], [1, 575], [2, 200], [1, 30], [2, 350], [2, 20], [1, 575], [2, 40], [1, 40], [2, 60], [2, 100], [2, 70]];2689.4669401447854;2771.202827282515;[16, 35, 15, 47, 2, 42, 24, 30, 20, 33, 6, 31, 44, 46, 13, 7, 14, 3, 29, 9, 5, 8, 22, 48, 1, 50, 23, 39, 49, 41, 10, 38, 17, 28, 36, 21, 40, 45, 34, 4, 18, 11, 25, 19, 43, 32, 12, 27, 37, 26];4328;75;260;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
21;1.5;50;0.5;0.5;20;0;11;100000;[[1, 60], [2, 425], [1, 70], [2, 500], [2, 10], [1, 10], [1, 80], [2, 60], [2, 800], [2, 50], [2, 650], [1, 425], [2, 50], [1, 275], [2, 80], [1, 275], [2, 575], [2, 20], [1, 20], [2, 275], [1, 90], [2, 575], [2, 80], [2, 10], [2, 425], [1, 650], [1, 725], [1, 875], [1, 60], [1, 350], [2, 725], [2, 875], [2, 500], [2, 350], [1, 10], [2, 200], [2, 70], [1, 875], [1, 30], [1, 200], [2, 725], [2, 800], [1, 725], [1, 575], [1, 60], [2, 80], [1, 100], [1, 40], [2, 725], [1, 50]];8165.387237154444;8306.078243559647;[39, 6, 5, 24, 1, 29, 35, 50, 45, 18, 3, 19, 10, 13, 8, 37, 23, 15, 46, 16, 7, 48, 21, 47, 40, 30, 36, 20, 43, 12, 28, 27, 44, 26, 14, 38, 34, 25, 2, 4, 33, 22, 17, 11, 31, 49, 41, 42, 9, 32];15096;262;263;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
22;1.5;50;0.5;0.5;21;0;11;100000;[[2, 90], [2, 575], [1, 350], [1, 40], [2, 40], [1, 725], [2, 70], [2, 875], [2, 425], [2, 90], [1, 30], [1, 80], [1, 875], [2, 425], [1, 50], [2, 650], [1, 90], [1, 800], [2, 50], [1, 500], [1, 275], [1, 425], [2, 20], [2, 200], [2, 40], [1, 80], [2, 10], [1, 575], [2, 10], [1, 10], [2, 80], [2, 10], [2, 275], [2, 200], [2, 90], [2, 50], [2, 575], [2, 60], [1, 50], [1, 200], [2, 725], [2, 90], [2, 100], [1, 275], [1, 10], [1, 425], [1, 200], [2, 800], [1, 80], [2, 725]];3876.6197539817313;3940.189590070663;[27, 29, 32, 23, 26, 4, 45, 39, 15, 11, 30, 49, 25, 5, 17, 12, 36, 19, 38, 7, 31, 35, 42, 10, 1, 43, 47, 21, 46, 40, 3, 44, 34, 24, 33, 20, 28, 6, 18, 22, 13, 9, 14, 37, 2, 16, 41, 50, 48, 8];4112;86;292;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
23;1.5;50;0.5;0.5;22;0;11;100000;[[1, 875], [1, 10], [1, 575], [1, 70], [1, 425], [1, 200], [2, 575], [1, 725], [2, 10], [1, 575], [2, 80], [1, 20], [1, 500], [2, 200], [2, 90], [2, 80], [2, 60], [2, 60], [2, 650], [1, 100], [1, 875], [1, 575], [1, 90], [1, 575], [1, 90], [2, 30], [2, 80], [1, 875], [1, 30], [2, 800], [2, 10], [2, 80], [1, 30], [1, 20], [2, 60], [1, 800], [1, 70], [1, 40], [2, 80], [2, 800], [2, 100], [2, 425], [1, 10], [2, 575], [2, 90], [2, 200], [1, 500], [1, 30], [2, 275], [1, 425]];3593.7471744163026;3700.19000741721;[31, 9, 43, 12, 48, 2, 33, 29, 38, 37, 25, 4, 26, 20, 34, 23, 18, 17, 35, 16, 32, 39, 11, 27, 15, 41, 45, 46, 14, 47, 5, 6, 50, 3, 22, 24, 10, 13, 8, 49, 42, 36, 28, 21, 1, 7, 44, 19, 40, 30];14814;253;258;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
24;1.5;50;0.5;0.5;23;0;11;100000;[[2, 30], [2, 20], [1, 575], [1, 800], [1, 500], [2, 60], [2, 275], [2, 80], [1, 200], [2, 10], [2, 800], [2, 575], [2, 80], [1, 10], [2, 350], [2, 725], [1, 275], [2, 70], [2, 40], [1, 500], [1, 50], [2, 350], [1, 50], [2, 20], [2, 100], [1, 425], [2, 10], [2, 50], [2, 650], [1, 60], [2, 200], [1, 70], [2, 50], [1, 50], [1, 875], [1, 650], [1, 275], [1, 80], [1, 40], [1, 875], [2, 500], [1, 500], [1, 800], [1, 90], [2, 425], [2, 425], [1, 50], [2, 725], [1, 575], [2, 80]];4929.08230201681;5032.8995646410185;[27, 10, 2, 24, 39, 21, 23, 47, 14, 32, 1, 44, 38, 30, 34, 19, 28, 33, 6, 18, 8, 13, 50, 25, 31, 26, 17, 20, 42, 49, 5, 3, 37, 9, 36, 7, 22, 15, 4, 43, 40, 35, 46, 45, 41, 12, 29, 16, 48, 11];9619;161;258;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
25;1.5;50;0.5;0.5;24;0;11;100000;[[2, 100], [2, 60], [1, 650], [1, 100], [1, 725], [2, 70], [1, 575], [2, 90], [1, 425], [2, 20], [2, 650], [1, 60], [2, 90], [1, 40], [1, 60], [1, 100], [2, 10], [1, 350], [1, 60], [2, 725], [2, 80], [1, 800], [1, 70], [2, 90], [2, 10], [1, 725], [1, 275], [2, 500], [2, 70], [2, 60], [1, 40], [2, 200], [1, 425], [1, 275], [2, 875], [2, 60], [1, 40], [1, 60], [2, 30], [2, 275], [1, 575], [2, 275], [2, 60], [1, 70], [2, 100], [2, 275], [2, 90], [2, 60], [2, 70], [2, 200]];2126.9637620509725;2191.367517154922;[17, 25, 10, 31, 38, 14, 12, 19, 16, 23, 37, 15, 44, 39, 36, 43, 48, 2, 30, 6, 29, 49, 21, 13, 47, 8, 24, 1, 45, 34, 4, 27, 33, 50, 32, 9, 18, 3, 7, 42, 46, 40, 41, 26, 5, 22, 28, 11, 20, 35];5786;111;287;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
